ikan,lat,lon,skor,kedalaman,gelombang,geometry
Tongkol (Euthynus affinis),-6.75,111.75,0.30282200696398176,0.0,0.0,POINT (111.75 -6.75)
Tongkol (Euthynus affinis),-6.5,110.5,0.24843683148804158,0.0,0.0,POINT (110.5 -6.5)
Tongkol (Euthynus affinis),-6.0,106.5,0.48551095153062773,0.0,0.0,POINT (106.5 -6)
Tongkol (Euthynus affinis),-6.0,106.75,0.33995776540669415,0.0,0.0,POINT (106.75 -6)
Tongkol (Euthynus affinis),-5.75,113.5,0.3515409799256508,0.0,0.0,POINT (113.5 -5.75)
Tongkol (Euthynus affinis),-5.75,114.75,0.3074952963014661,0.0,0.0,POINT (114.75 -5.75)
Tongkol (Euthynus affinis),-5.75,115.0,0.3643289593160145,0.0,0.0,POINT (115 -5.75)
Tongkol (Euthynus affinis),-5.5,115.0,0.21979324851254223,0.0,0.0,POINT (115 -5.5)
Tongkol (Euthynus affinis),-5.25,115.0,0.3012165534215541,0.0,0.0,POINT (115 -5.25)
Tongkol (Euthynus affinis),-5.0,115.0,0.3059556944964984,0.0,0.0,POINT (115 -5)
Tongkol (Euthynus affinis),-4.0,106.0,0.36870154347119977,0.0,0.0,POINT (106 -4)
Tongkol (Euthynus affinis),-4.0,114.5,0.34548749110785987,0.0,0.0,POINT (114.5 -4)
Tongkol (Euthynus affinis),-3.75,106.0,0.32212065135217266,0.0,0.0,POINT (106 -3.75)
Tongkol (Euthynus affinis),-3.75,111.75,0.21152747846887188,0.0,0.0,POINT (111.75 -3.75)
Tongkol (Euthynus affinis),-3.75,112.0,0.2313211880166496,0.0,0.0,POINT (112 -3.75)
Tongkol (Euthynus affinis),-3.75,113.5,0.29565549384017414,0.0,0.0,POINT (113.5 -3.75)
Tongkol (Euthynus affinis),-3.75,113.75,0.4956716695506076,0.0,0.0,POINT (113.75 -3.75)
Tongkol (Euthynus affinis),-3.75,114.0,0.3790464667889242,0.0,0.0,POINT (114 -3.75)
Tongkol (Euthynus affinis),-3.75,114.25,0.39277943915651525,0.0,0.0,POINT (114.25 -3.75)
Tongkol (Euthynus affinis),-3.75,114.5,0.375562596239282,0.0,0.0,POINT (114.5 -3.75)
Tongkol (Euthynus affinis),-3.5,106.0,0.374422377547252,0.0,0.0,POINT (106 -3.5)
Tongkol (Euthynus affinis),-3.5,111.75,0.4257670261882286,0.0,0.0,POINT (111.75 -3.5)
Tongkol (Euthynus affinis),-3.5,112.0,0.4080181096435269,0.0,0.0,POINT (112 -3.5)
Tongkol (Euthynus affinis),-3.5,112.25,0.32301395117574344,0.0,0.0,POINT (112.25 -3.5)
Tongkol (Euthynus affinis),-3.5,112.5,0.42123918638852403,0.0,0.0,POINT (112.5 -3.5)
Tongkol (Euthynus affinis),-3.5,112.75,0.3306328812099176,0.0,0.0,POINT (112.75 -3.5)
Tongkol (Euthynus affinis),-3.5,113.0,0.328272430196361,0.0,0.0,POINT (113 -3.5)
Tongkol (Euthynus affinis),-3.5,113.25,0.3843266512220559,0.0,0.0,POINT (113.25 -3.5)
Tongkol (Euthynus affinis),-3.5,113.5,0.40189473140289195,0.0,0.0,POINT (113.5 -3.5)
Tongkol (Euthynus affinis),-3.5,113.75,0.48900064498248896,0.0,0.0,POINT (113.75 -3.5)
Tongkol (Euthynus affinis),-3.5,114.0,0.4680626368594544,0.0,0.0,POINT (114 -3.5)
Tongkol (Euthynus affinis),-3.5,114.25,0.4450777053736976,0.0,0.0,POINT (114.25 -3.5)
Tongkol (Euthynus affinis),-3.25,111.5,0.22908621279636,0.0,0.0,POINT (111.5 -3.25)
Tongkol (Euthynus affinis),-3.25,111.75,0.30375170863945855,0.0,0.0,POINT (111.75 -3.25)
Tongkol (Euthynus affinis),-3.25,113.0,0.3252210984972238,0.0,0.0,POINT (113 -3.25)
Tongkol (Euthynus affinis),-3.25,113.25,0.2293334652439884,0.0,0.0,POINT (113.25 -3.25)
Tongkol (Euthynus affinis),-3.25,113.5,0.34551008297240937,0.0,0.0,POINT (113.5 -3.25)
Tongkol (Euthynus affinis),-3.0,110.25,0.2489431559343339,0.0,0.0,POINT (110.25 -3)
Tongkol (Euthynus affinis),-3.0,110.5,0.37368356719769624,0.0,0.0,POINT (110.5 -3)
Tongkol (Euthynus affinis),-3.0,111.25,0.20759147594699956,0.0,0.0,POINT (111.25 -3)
Tongkol (Euthynus affinis),-3.0,111.5,0.29061839751738605,0.0,0.0,POINT (111.5 -3)
Tongkol (Euthynus affinis),-3.0,111.75,0.38324863911557805,0.0,0.0,POINT (111.75 -3)
Tongkol (Euthynus affinis),-2.75,106.75,0.32994804684532175,0.0,0.0,POINT (106.75 -2.75)
Tongkol (Euthynus affinis),-2.0,110.0,0.23745961944044902,0.0,0.0,POINT (110 -2)
Cakalang (Katsuwonus pelamis),-7.75,106.25,0.31827043206027905,0.0,0.0,POINT (106.25 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,106.5,0.3395138041967969,0.0,0.0,POINT (106.5 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,106.75,0.429765417378656,0.0,0.0,POINT (106.75 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,107.0,0.4455794410976077,0.0,0.0,POINT (107 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,107.25,0.5502584561557247,0.0,0.0,POINT (107.25 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,107.5,0.706962962636086,0.0,0.0,POINT (107.5 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,107.75,0.8093782388337758,0.0,0.0,POINT (107.75 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,113.25,0.3914800970150145,0.0,0.0,POINT (113.25 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,113.5,0.2921052184432317,0.0,0.0,POINT (113.5 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,113.75,0.27405046552782586,0.0,0.0,POINT (113.75 -7.75)
Cakalang (Katsuwonus pelamis),-7.5,106.25,0.3272196355094499,0.0,0.0,POINT (106.25 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,106.5,0.30322139563517303,0.0,0.0,POINT (106.5 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,106.75,0.47252759685121104,0.0,0.0,POINT (106.75 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,113.0,0.5533271268838316,0.0,0.0,POINT (113 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,113.25,0.4202472029033021,0.0,0.0,POINT (113.25 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,113.5,0.338577461464944,0.0,0.0,POINT (113.5 -7.5)
Cakalang (Katsuwonus pelamis),-7.25,106.25,0.23721310874349122,0.0,0.0,POINT (106.25 -7.25)
Cakalang (Katsuwonus pelamis),-7.25,113.5,0.4818937573687103,0.0,0.0,POINT (113.5 -7.25)
Cakalang (Katsuwonus pelamis),-7.0,106.0,0.29786908239966103,0.0,0.0,POINT (106 -7)
Cakalang (Katsuwonus pelamis),-6.75,111.75,0.2363815481393376,0.0,0.0,POINT (111.75 -6.75)
Cakalang (Katsuwonus pelamis),-6.5,110.5,0.25414535391447945,0.0,0.0,POINT (110.5 -6.5)
Cakalang (Katsuwonus pelamis),-6.0,106.5,0.5733475347510004,0.0,0.0,POINT (106.5 -6)
Cakalang (Katsuwonus pelamis),-6.0,106.75,0.4138206798217657,0.0,0.0,POINT (106.75 -6)
Cakalang (Katsuwonus pelamis),-5.75,113.5,0.3140651625299042,0.0,0.0,POINT (113.5 -5.75)
Cakalang (Katsuwonus pelamis),-5.75,114.75,0.225799808461045,0.0,0.0,POINT (114.75 -5.75)
Cakalang (Katsuwonus pelamis),-5.75,115.0,0.3474958370307252,0.0,0.0,POINT (115 -5.75)
Cakalang (Katsuwonus pelamis),-5.5,115.0,0.2560223143949898,0.0,0.0,POINT (115 -5.5)
Cakalang (Katsuwonus pelamis),-5.25,115.0,0.25017516029175646,0.0,0.0,POINT (115 -5.25)
Cakalang (Katsuwonus pelamis),-4.0,106.0,0.3980667188161506,0.0,0.0,POINT (106 -4)
Cakalang (Katsuwonus pelamis),-4.0,114.25,0.19345795149218864,0.0,0.0,POINT (114.25 -4)
Cakalang (Katsuwonus pelamis),-4.0,114.5,0.30984967447889356,0.0,0.0,POINT (114.5 -4)
Cakalang (Katsuwonus pelamis),-3.75,106.0,0.3248780811634642,0.0,0.0,POINT (106 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,111.75,0.38810094195979944,0.0,0.0,POINT (111.75 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,112.0,0.23967709315129615,0.0,0.0,POINT (112 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,113.5,0.32205472958883163,0.0,0.0,POINT (113.5 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,113.75,0.47705672162897617,0.0,0.0,POINT (113.75 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,114.0,0.42461069093010095,0.0,0.0,POINT (114 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,114.25,0.48468108583320385,0.0,0.0,POINT (114.25 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,114.5,0.3562566723189815,0.0,0.0,POINT (114.5 -3.75)
Cakalang (Katsuwonus pelamis),-3.5,106.0,0.35416012705672795,0.0,0.0,POINT (106 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,111.75,0.40643338436331433,0.0,0.0,POINT (111.75 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,112.0,0.41474818139038133,0.0,0.0,POINT (112 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,112.25,0.30335124782688594,0.0,0.0,POINT (112.25 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,112.5,0.29316502350823304,0.0,0.0,POINT (112.5 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,112.75,0.22161324070462662,0.0,0.0,POINT (112.75 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,113.0,0.36187376069745847,0.0,0.0,POINT (113 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,113.25,0.268886879251253,0.0,0.0,POINT (113.25 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,113.5,0.45768165999897126,0.0,0.0,POINT (113.5 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,113.75,0.593648349957261,0.0,0.0,POINT (113.75 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,114.0,0.386918434008668,0.0,0.0,POINT (114 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,114.25,0.36109963722513655,0.0,0.0,POINT (114.25 -3.5)
Cakalang (Katsuwonus pelamis),-3.25,111.5,0.2927060483732446,0.0,0.0,POINT (111.5 -3.25)
Cakalang (Katsuwonus pelamis),-3.25,111.75,0.3123761473722809,0.0,0.0,POINT (111.75 -3.25)
Cakalang (Katsuwonus pelamis),-3.25,113.0,0.38473219512636414,0.0,0.0,POINT (113 -3.25)
Cakalang (Katsuwonus pelamis),-3.25,113.25,0.2730891328323203,0.0,0.0,POINT (113.25 -3.25)
Cakalang (Katsuwonus pelamis),-3.25,113.5,0.26363592679167386,0.0,0.0,POINT (113.5 -3.25)
Cakalang (Katsuwonus pelamis),-3.0,110.25,0.34563160418583566,0.0,0.0,POINT (110.25 -3)
Cakalang (Katsuwonus pelamis),-3.0,110.5,0.3047052338585957,0.0,0.0,POINT (110.5 -3)
Cakalang (Katsuwonus pelamis),-3.0,111.25,0.3263142245224414,0.0,0.0,POINT (111.25 -3)
Cakalang (Katsuwonus pelamis),-3.0,111.5,0.39352978333939614,0.0,0.0,POINT (111.5 -3)
Cakalang (Katsuwonus pelamis),-3.0,111.75,0.20852264973510182,0.0,0.0,POINT (111.75 -3)
Cakalang (Katsuwonus pelamis),-2.75,106.75,0.38831798689427344,0.0,0.0,POINT (106.75 -2.75)
Cakalang (Katsuwonus pelamis),-2.0,110.0,0.26660551194418564,0.0,0.0,POINT (110 -2)
Tenggiri (Scomberomorus commersoni),-7.75,106.25,0.333074720958486,0.0,0.0,POINT (106.25 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,106.5,0.44394930533689486,0.0,0.0,POINT (106.5 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,106.75,0.4737117654919622,0.0,0.0,POINT (106.75 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,107.0,0.5819596230296963,0.0,0.0,POINT (107 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,107.25,0.5310505001089942,0.0,0.0,POINT (107.25 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,107.5,0.7824150503127738,0.0,0.0,POINT (107.5 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,107.75,0.8426183760911186,0.0,0.0,POINT (107.75 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,113.25,0.3834003453877496,0.0,0.0,POINT (113.25 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,113.5,0.34306984022607473,0.0,0.0,POINT (113.5 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,113.75,0.3166561934022472,0.0,0.0,POINT (113.75 -7.75)
Tenggiri (Scomberomorus commersoni),-7.5,106.25,0.37194572743830473,0.0,0.0,POINT (106.25 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,106.5,0.5046854599705094,0.0,0.0,POINT (106.5 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,106.75,0.5536239548940555,0.0,0.0,POINT (106.75 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,113.0,0.6190631644394645,0.0,0.0,POINT (113 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,113.25,0.47631419530448166,0.0,0.0,POINT (113.25 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,113.5,0.4521504386879951,0.0,0.0,POINT (113.5 -7.5)
Tenggiri (Scomberomorus commersoni),-7.25,106.25,0.4413976144173563,0.0,0.0,POINT (106.25 -7.25)
Tenggiri (Scomberomorus commersoni),-7.25,113.5,0.4517873558978147,0.0,0.0,POINT (113.5 -7.25)
Tenggiri (Scomberomorus commersoni),-7.0,105.75,0.3013967387450512,0.0,0.0,POINT (105.75 -7)
Tenggiri (Scomberomorus commersoni),-7.0,106.0,0.2904889572878365,0.0,0.0,POINT (106 -7)
Tenggiri (Scomberomorus commersoni),-6.75,111.75,0.4265681469804872,0.0,0.0,POINT (111.75 -6.75)
Tenggiri (Scomberomorus commersoni),-6.5,110.5,0.2581451726620688,0.0,0.0,POINT (110.5 -6.5)
Tenggiri (Scomberomorus commersoni),-6.0,106.5,0.6680735892570004,0.0,0.0,POINT (106.5 -6)
Tenggiri (Scomberomorus commersoni),-6.0,106.75,0.5693147084673322,0.0,0.0,POINT (106.75 -6)
Tenggiri (Scomberomorus commersoni),-5.75,113.5,0.344825981523588,0.0,0.0,POINT (113.5 -5.75)
Tenggiri (Scomberomorus commersoni),-5.75,114.75,0.2873221291286662,0.0,0.0,POINT (114.75 -5.75)
Tenggiri (Scomberomorus commersoni),-5.75,115.0,0.4119584939684209,0.0,0.0,POINT (115 -5.75)
Tenggiri (Scomberomorus commersoni),-5.5,113.0,0.3764691105344362,0.0,0.0,POINT (113 -5.5)
Tenggiri (Scomberomorus commersoni),-5.5,115.0,0.44257120574596354,0.0,0.0,POINT (115 -5.5)
Tenggiri (Scomberomorus commersoni),-5.25,115.0,0.40183884934069203,0.0,0.0,POINT (115 -5.25)
Tenggiri (Scomberomorus commersoni),-5.0,115.0,0.3882772085000913,0.0,0.0,POINT (115 -5)
Tenggiri (Scomberomorus commersoni),-4.0,106.0,0.43545826097168716,0.0,0.0,POINT (106 -4)
Tenggiri (Scomberomorus commersoni),-3.75,106.0,0.4310633302254431,0.0,0.0,POINT (106 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,111.75,0.3262923043884317,0.0,0.0,POINT (111.75 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,112.0,0.26152571259178103,0.0,0.0,POINT (112 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,113.5,0.39668506194788183,0.0,0.0,POINT (113.5 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,113.75,0.5013044176653605,0.0,0.0,POINT (113.75 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,114.0,0.531649677451759,0.0,0.0,POINT (114 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,114.25,0.41333873233688406,0.0,0.0,POINT (114.25 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,114.5,0.4606736436522217,0.0,0.0,POINT (114.5 -3.75)
Tenggiri (Scomberomorus commersoni),-3.5,106.0,0.4530750693703151,0.0,0.0,POINT (106 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,111.75,0.44322533507679684,0.0,0.0,POINT (111.75 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,112.0,0.5290501380236808,0.0,0.0,POINT (112 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,112.25,0.42858277656928245,0.0,0.0,POINT (112.25 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,112.5,0.30910744946615387,0.0,0.0,POINT (112.5 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,112.75,0.3163637904845835,0.0,0.0,POINT (112.75 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,113.0,0.44515572115947893,0.0,0.0,POINT (113 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,113.25,0.42949707633447776,0.0,0.0,POINT (113.25 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,113.5,0.4338742070339669,0.0,0.0,POINT (113.5 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,113.75,0.5724110955434213,0.0,0.0,POINT (113.75 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,114.0,0.46562135928578374,0.0,0.0,POINT (114 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,114.25,0.492179921061873,0.0,0.0,POINT (114.25 -3.5)
Tenggiri (Scomberomorus commersoni),-3.25,111.5,0.3561472350946973,0.0,0.0,POINT (111.5 -3.25)
Tenggiri (Scomberomorus commersoni),-3.25,111.75,0.4323244921701117,0.0,0.0,POINT (111.75 -3.25)
Tenggiri (Scomberomorus commersoni),-3.25,113.0,0.322844291054367,0.0,0.0,POINT (113 -3.25)
Tenggiri (Scomberomorus commersoni),-3.25,113.25,0.42851953291826955,0.0,0.0,POINT (113.25 -3.25)
Tenggiri (Scomberomorus commersoni),-3.25,113.5,0.520663043427081,0.0,0.0,POINT (113.5 -3.25)
Tenggiri (Scomberomorus commersoni),-3.0,110.5,0.34506669956067076,0.0,0.0,POINT (110.5 -3)
Tenggiri (Scomberomorus commersoni),-3.0,111.25,0.42862696691297897,0.0,0.0,POINT (111.25 -3)
Tenggiri (Scomberomorus commersoni),-3.0,111.5,0.32472516161952575,0.0,0.0,POINT (111.5 -3)
Tenggiri (Scomberomorus commersoni),-3.0,111.75,0.2867987944083705,0.0,0.0,POINT (111.75 -3)
Tenggiri (Scomberomorus commersoni),-2.75,106.75,0.262439858538908,0.0,0.0,POINT (106.75 -2.75)
Tenggiri (Scomberomorus commersoni),-2.0,110.0,0.3498994145435541,0.0,0.0,POINT (110 -2)
Teri (Stolephorus sp.),-7.75,106.25,0.3265186626383858,0.0,0.0,POINT (106.25 -7.75)
Teri (Stolephorus sp.),-7.75,106.5,0.299258289951603,0.0,0.0,POINT (106.5 -7.75)
Teri (Stolephorus sp.),-7.75,106.75,0.3940795148399908,0.0,0.0,POINT (106.75 -7.75)
Teri (Stolephorus sp.),-7.75,107.0,0.4366095715891075,0.0,0.0,POINT (107 -7.75)
Teri (Stolephorus sp.),-7.75,107.25,0.48820353645718,0.0,0.0,POINT (107.25 -7.75)
Teri (Stolephorus sp.),-7.75,107.5,0.5407124831095051,0.0,0.0,POINT (107.5 -7.75)
Teri (Stolephorus sp.),-7.75,107.75,0.6532374285738567,0.0,0.0,POINT (107.75 -7.75)
Teri (Stolephorus sp.),-7.75,113.25,0.22752925688015618,0.0,0.0,POINT (113.25 -7.75)
Teri (Stolephorus sp.),-7.75,113.5,0.35133220634810286,0.0,0.0,POINT (113.5 -7.75)
Teri (Stolephorus sp.),-7.75,113.75,0.3057112862004479,0.0,0.0,POINT (113.75 -7.75)
Teri (Stolephorus sp.),-7.5,106.25,0.32494818277509707,0.0,0.0,POINT (106.25 -7.5)
Teri (Stolephorus sp.),-7.5,106.5,0.3072292953621645,0.0,0.0,POINT (106.5 -7.5)
Teri (Stolephorus sp.),-7.5,106.75,0.33390239974505026,0.0,0.0,POINT (106.75 -7.5)
Teri (Stolephorus sp.),-7.5,113.0,0.499094474623792,0.0,0.0,POINT (113 -7.5)
Teri (Stolephorus sp.),-7.5,113.25,0.44111659838507594,0.0,0.0,POINT (113.25 -7.5)
Teri (Stolephorus sp.),-7.5,113.5,0.31060390247281455,0.0,0.0,POINT (113.5 -7.5)
Teri (Stolephorus sp.),-7.25,106.25,0.39040722040024717,0.0,0.0,POINT (106.25 -7.25)
Teri (Stolephorus sp.),-7.25,113.5,0.44052632748322007,0.0,0.0,POINT (113.5 -7.25)
Teri (Stolephorus sp.),-7.0,106.0,0.33942720062287,0.0,0.0,POINT (106 -7)
Teri (Stolephorus sp.),-6.75,111.75,0.34859875669001206,0.0,0.0,POINT (111.75 -6.75)
Teri (Stolephorus sp.),-6.5,110.5,0.34870452835127874,0.0,0.0,POINT (110.5 -6.5)
Teri (Stolephorus sp.),-6.0,106.5,0.48653457688319524,0.0,0.0,POINT (106.5 -6)
Teri (Stolephorus sp.),-6.0,106.75,0.2642411629738195,0.0,0.0,POINT (106.75 -6)
Teri (Stolephorus sp.),-5.75,113.5,0.20056891875682734,0.0,0.0,POINT (113.5 -5.75)
Teri (Stolephorus sp.),-5.75,114.75,0.20598861165908022,0.0,0.0,POINT (114.75 -5.75)
Teri (Stolephorus sp.),-5.75,115.0,0.2901690662845423,0.0,0.0,POINT (115 -5.75)
Teri (Stolephorus sp.),-5.5,115.0,0.19388509167275386,0.0,0.0,POINT (115 -5.5)
Teri (Stolephorus sp.),-5.25,115.0,0.26239719026082153,0.0,0.0,POINT (115 -5.25)
Teri (Stolephorus sp.),-5.0,115.0,0.32467328707348353,0.0,0.0,POINT (115 -5)
Teri (Stolephorus sp.),-4.0,106.0,0.40403722203753367,0.0,0.0,POINT (106 -4)
Teri (Stolephorus sp.),-4.0,114.5,0.33579179037861473,0.0,0.0,POINT (114.5 -4)
Teri (Stolephorus sp.),-3.75,106.0,0.3077754414894672,0.0,0.0,POINT (106 -3.75)
Teri (Stolephorus sp.),-3.75,111.75,0.34651372145998294,0.0,0.0,POINT (111.75 -3.75)
Teri (Stolephorus sp.),-3.75,112.0,0.3287922720146822,0.0,0.0,POINT (112 -3.75)
Teri (Stolephorus sp.),-3.75,113.5,0.2539835206736583,0.0,0.0,POINT (113.5 -3.75)
Teri (Stolephorus sp.),-3.75,113.75,0.3376323961888654,0.0,0.0,POINT (113.75 -3.75)
Teri (Stolephorus sp.),-3.75,114.0,0.43451828546553994,0.0,0.0,POINT (114 -3.75)
Teri (Stolephorus sp.),-3.75,114.25,0.4053582635404731,0.0,0.0,POINT (114.25 -3.75)
Teri (Stolephorus sp.),-3.75,114.5,0.5374176128822448,0.0,0.0,POINT (114.5 -3.75)
Teri (Stolephorus sp.),-3.5,106.0,0.26907014205789886,0.0,0.0,POINT (106 -3.5)
Teri (Stolephorus sp.),-3.5,111.75,0.21458328583748737,0.0,0.0,POINT (111.75 -3.5)
Teri (Stolephorus sp.),-3.5,112.0,0.2499375340432863,0.0,0.0,POINT (112 -3.5)
Teri (Stolephorus sp.),-3.5,112.25,0.32143577829144476,0.0,0.0,POINT (112.25 -3.5)
Teri (Stolephorus sp.),-3.5,112.5,0.3602968843497717,0.0,0.0,POINT (112.5 -3.5)
Teri (Stolephorus sp.),-3.5,112.75,0.19742265024171599,0.0,0.0,POINT (112.75 -3.5)
Teri (Stolephorus sp.),-3.5,113.0,0.28759205675286004,0.0,0.0,POINT (113 -3.5)
Teri (Stolephorus sp.),-3.5,113.25,0.3723670213424658,0.0,0.0,POINT (113.25 -3.5)
Teri (Stolephorus sp.),-3.5,113.5,0.3200358392148522,0.0,0.0,POINT (113.5 -3.5)
Teri (Stolephorus sp.),-3.5,113.75,0.5102429274601071,0.0,0.0,POINT (113.75 -3.5)
Teri (Stolephorus sp.),-3.5,114.0,0.2874246488125594,0.0,0.0,POINT (114 -3.5)
Teri (Stolephorus sp.),-3.5,114.25,0.3794225540880138,0.0,0.0,POINT (114.25 -3.5)
Teri (Stolephorus sp.),-3.25,111.5,0.28829782898340434,0.0,0.0,POINT (111.5 -3.25)
Teri (Stolephorus sp.),-3.25,111.75,0.33866356457044666,0.0,0.0,POINT (111.75 -3.25)
Teri (Stolephorus sp.),-3.25,113.0,0.26531722711743366,0.0,0.0,POINT (113 -3.25)
Teri (Stolephorus sp.),-3.25,113.25,0.2573139079453282,0.0,0.0,POINT (113.25 -3.25)
Teri (Stolephorus sp.),-3.25,113.5,0.29362047491154636,0.0,0.0,POINT (113.5 -3.25)
Teri (Stolephorus sp.),-3.0,110.25,0.1705080243234955,0.0,0.0,POINT (110.25 -3)
Teri (Stolephorus sp.),-3.0,110.5,0.31885908893544984,0.0,0.0,POINT (110.5 -3)
Teri (Stolephorus sp.),-3.0,111.25,0.22567828352800806,0.0,0.0,POINT (111.25 -3)
Teri (Stolephorus sp.),-3.0,111.5,0.34112915756946727,0.0,0.0,POINT (111.5 -3)
Teri (Stolephorus sp.),-3.0,111.75,0.2963701311719381,0.0,0.0,POINT (111.75 -3)
Teri (Stolephorus sp.),-2.75,106.75,0.21533401157384055,0.0,0.0,POINT (106.75 -2.75)
