ikan,lat,lon,skor,kedalaman,gelombang,geometry
Tongkol (Euthynus affinis),-3.5,113.25,0.332298825806125,0.0,0.0,POINT (113.25 -3.5)
Tongkol (Euthynus affinis),-3.5,113.5,0.37992551447613976,0.0,0.0,POINT (113.5 -3.5)
Tongkol (Euthynus affinis),-3.5,113.75,0.376778522387692,0.0,0.0,POINT (113.75 -3.5)
Tongkol (Euthynus affinis),-3.5,114.0,0.3844624020044555,0.0,0.0,POINT (114 -3.5)
Tongkol (Euthynus affinis),-3.5,114.25,0.4160639587641619,0.0,0.0,POINT (114.25 -3.5)
Tongkol (Euthynus affinis),-3.25,111.5,0.19140743276962907,0.0,0.0,POINT (111.5 -3.25)
Tongkol (Euthynus affinis),-3.25,111.75,0.25807520808455575,0.0,0.0,POINT (111.75 -3.25)
Tongkol (Euthynus affinis),-3.25,113.0,0.2200340427511115,0.0,0.0,POINT (113 -3.25)
Tongkol (Euthynus affinis),-3.25,113.25,0.22498855946459254,0.0,0.0,POINT (113.25 -3.25)
Tongkol (Euthynus affinis),-3.25,113.5,0.2746678009096655,0.0,0.0,POINT (113.5 -3.25)
Tongkol (Euthynus affinis),-3.0,110.25,0.20203351579487341,0.0,0.0,POINT (110.25 -3)
Tongkol (Euthynus affinis),-3.0,110.5,0.25112379669562845,0.0,0.0,POINT (110.5 -3)
Tongkol (Euthynus affinis),-3.0,111.25,0.21595164899711036,0.0,0.0,POINT (111.25 -3)
Tongkol (Euthynus affinis),-3.0,111.5,0.24068691329687342,0.0,0.0,POINT (111.5 -3)
Tongkol (Euthynus affinis),-3.0,111.75,0.257377889026674,0.0,0.0,POINT (111.75 -3)
Tongkol (Euthynus affinis),-2.75,106.75,0.21876184486084235,0.0,0.0,POINT (106.75 -2.75)
Tongkol (Euthynus affinis),-2.0,110.0,0.1906444996449298,0.0,0.0,POINT (110 -2)
Cakalang (Katsuwonus pelamis),-7.75,106.25,0.2042275132328198,0.0,0.0,POINT (106.25 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,106.5,0.24633649676723493,0.0,0.0,POINT (106.5 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,106.75,0.29974284829985626,0.0,0.0,POINT (106.75 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,107.0,0.28622772610629643,0.0,0.0,POINT (107 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,107.25,0.47715458394084453,0.0,0.0,POINT (107.25 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,107.5,0.5058421905080472,0.0,0.0,POINT (107.5 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,107.75,0.627184866298193,0.0,0.0,POINT (107.75 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,113.25,0.2748591292594636,0.0,0.0,POINT (113.25 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,113.5,0.26903331977599493,0.0,0.0,POINT (113.5 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,113.75,0.21605438061952012,0.0,0.0,POINT (113.75 -7.75)
Cakalang (Katsuwonus pelamis),-7.5,106.25,0.2356674329967049,0.0,0.0,POINT (106.25 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,106.5,0.3016129308101588,0.0,0.0,POINT (106.5 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,106.75,0.310002619212102,0.0,0.0,POINT (106.75 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,113.0,0.3633866761272583,0.0,0.0,POINT (113 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,113.25,0.3156976534953661,0.0,0.0,POINT (113.25 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,113.5,0.24814688195566817,0.0,0.0,POINT (113.5 -7.5)
Cakalang (Katsuwonus pelamis),-7.25,106.25,0.2874653089389925,0.0,0.0,POINT (106.25 -7.25)
Cakalang (Katsuwonus pelamis),-7.25,113.5,0.3104280105043576,0.0,0.0,POINT (113.5 -7.25)
Cakalang (Katsuwonus pelamis),-7.0,106.0,0.2659241745258174,0.0,0.0,POINT (106 -7)
Cakalang (Katsuwonus pelamis),-6.75,111.75,0.25928303203484127,0.0,0.0,POINT (111.75 -6.75)
Cakalang (Katsuwonus pelamis),-6.5,110.5,0.28061997071736455,0.0,0.0,POINT (110.5 -6.5)
Cakalang (Katsuwonus pelamis),-6.0,106.5,0.4923498830520766,0.0,0.0,POINT (106.5 -6)
Cakalang (Katsuwonus pelamis),-6.0,106.75,0.3198100741162461,0.0,0.0,POINT (106.75 -6)
Cakalang (Katsuwonus pelamis),-5.75,113.5,0.21747141810278137,0.0,0.0,POINT (113.5 -5.75)
Cakalang (Katsuwonus pelamis),-5.75,114.75,0.2219786492223072,0.0,0.0,POINT (114.75 -5.75)
Cakalang (Katsuwonus pelamis),-5.75,115.0,0.26548197025586784,0.0,0.0,POINT (115 -5.75)
Cakalang (Katsuwonus pelamis),-5.5,115.0,0.2338957975701037,0.0,0.0,POINT (115 -5.5)
Cakalang (Katsuwonus pelamis),-5.25,115.0,0.2780009703411807,0.0,0.0,POINT (115 -5.25)
Cakalang (Katsuwonus pelamis),-4.0,106.0,0.3845075962460416,0.0,0.0,POINT (106 -4)
Cakalang (Katsuwonus pelamis),-4.0,114.25,0.2555026264145177,0.0,0.0,POINT (114.25 -4)
Cakalang (Katsuwonus pelamis),-4.0,114.5,0.19245203284694448,0.0,0.0,POINT (114.5 -4)
Cakalang (Katsuwonus pelamis),-3.75,106.0,0.2643519420069753,0.0,0.0,POINT (106 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,111.75,0.2741046862194357,0.0,0.0,POINT (111.75 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,112.0,0.23141254721443177,0.0,0.0,POINT (112 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,113.5,0.21119063890653714,0.0,0.0,POINT (113.5 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,113.75,0.27602135594713767,0.0,0.0,POINT (113.75 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,114.0,0.31797109210713403,0.0,0.0,POINT (114 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,114.25,0.3531599661443158,0.0,0.0,POINT (114.25 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,114.5,0.3901452657729692,0.0,0.0,POINT (114.5 -3.75)
Cakalang (Katsuwonus pelamis),-3.5,106.0,0.22941142751572818,0.0,0.0,POINT (106 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,111.75,0.2515396361381695,0.0,0.0,POINT (111.75 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,112.0,0.2993832400472846,0.0,0.0,POINT (112 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,112.25,0.22491935689142967,0.0,0.0,POINT (112.25 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,112.5,0.2996256378186658,0.0,0.0,POINT (112.5 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,112.75,0.2946766169458307,0.0,0.0,POINT (112.75 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,113.0,0.2923614549030075,0.0,0.0,POINT (113 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,113.25,0.2380090634800274,0.0,0.0,POINT (113.25 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,113.5,0.3752926036913102,0.0,0.0,POINT (113.5 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,113.75,0.44788896287541874,0.0,0.0,POINT (113.75 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,114.0,0.359054658336079,0.0,0.0,POINT (114 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,114.25,0.3261253188099693,0.0,0.0,POINT (114.25 -3.5)
Cakalang (Katsuwonus pelamis),-3.25,111.5,0.2802187326737691,0.0,0.0,POINT (111.5 -3.25)
Cakalang (Katsuwonus pelamis),-3.25,111.75,0.2760009138628595,0.0,0.0,POINT (111.75 -3.25)
Cakalang (Katsuwonus pelamis),-3.25,113.0,0.2596083672154206,0.0,0.0,POINT (113 -3.25)
Cakalang (Katsuwonus pelamis),-3.25,113.25,0.2818586705788734,0.0,0.0,POINT (113.25 -3.25)
Cakalang (Katsuwonus pelamis),-3.25,113.5,0.3116543999624652,0.0,0.0,POINT (113.5 -3.25)
Cakalang (Katsuwonus pelamis),-3.0,110.25,0.26337073028754787,0.0,0.0,POINT (110.25 -3)
Cakalang (Katsuwonus pelamis),-3.0,110.5,0.2765827578911887,0.0,0.0,POINT (110.5 -3)
Cakalang (Katsuwonus pelamis),-3.0,111.25,0.20140508113282835,0.0,0.0,POINT (111.25 -3)
Cakalang (Katsuwonus pelamis),-3.0,111.5,0.24079830673857414,0.0,0.0,POINT (111.5 -3)
Cakalang (Katsuwonus pelamis),-3.0,111.75,0.2786738088342004,0.0,0.0,POINT (111.75 -3)
Cakalang (Katsuwonus pelamis),-2.75,106.75,0.2551198319643894,0.0,0.0,POINT (106.75 -2.75)
Cakalang (Katsuwonus pelamis),-2.0,110.0,0.24182645407940548,0.0,0.0,POINT (110 -2)
Tenggiri (Scomberomorus commersoni),-7.75,106.25,0.25053175477744294,0.0,0.0,POINT (106.25 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,106.5,0.2910218340269231,0.0,0.0,POINT (106.5 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,106.75,0.3406443635564063,0.0,0.0,POINT (106.75 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,107.0,0.4260701602068339,0.0,0.0,POINT (107 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,107.25,0.5356478900632685,0.0,0.0,POINT (107.25 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,107.5,0.5667842753970835,0.0,0.0,POINT (107.5 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,107.75,0.6567089404815317,0.0,0.0,POINT (107.75 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,113.25,0.30790588822851217,0.0,0.0,POINT (113.25 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,113.5,0.3311699039880117,0.0,0.0,POINT (113.5 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,113.75,0.29702005890685873,0.0,0.0,POINT (113.75 -7.75)
Tenggiri (Scomberomorus commersoni),-7.5,106.25,0.3050659869403275,0.0,0.0,POINT (106.25 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,106.5,0.342340734263401,0.0,0.0,POINT (106.5 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,106.75,0.3394020671004341,0.0,0.0,POINT (106.75 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,113.0,0.41065858515111614,0.0,0.0,POINT (113 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,113.25,0.35860488546528974,0.0,0.0,POINT (113.25 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,113.5,0.31444509038235774,0.0,0.0,POINT (113.5 -7.5)
Tenggiri (Scomberomorus commersoni),-7.25,106.25,0.3625894543330977,0.0,0.0,POINT (106.25 -7.25)
Tenggiri (Scomberomorus commersoni),-7.25,113.5,0.392832062775229,0.0,0.0,POINT (113.5 -7.25)
Tenggiri (Scomberomorus commersoni),-7.0,105.75,0.31328176049267925,0.0,0.0,POINT (105.75 -7)
Tenggiri (Scomberomorus commersoni),-7.0,106.0,0.26700097197090983,0.0,0.0,POINT (106 -7)
Tenggiri (Scomberomorus commersoni),-6.75,111.75,0.3186361005833037,0.0,0.0,POINT (111.75 -6.75)
Tenggiri (Scomberomorus commersoni),-6.5,110.5,0.26942239978778415,0.0,0.0,POINT (110.5 -6.5)
Tenggiri (Scomberomorus commersoni),-6.0,106.5,0.49339723058871576,0.0,0.0,POINT (106.5 -6)
Tenggiri (Scomberomorus commersoni),-6.0,106.75,0.36387577628697393,0.0,0.0,POINT (106.75 -6)
Tenggiri (Scomberomorus commersoni),-5.75,113.5,0.25757377372530266,0.0,0.0,POINT (113.5 -5.75)
Tenggiri (Scomberomorus commersoni),-5.75,114.75,0.2599630649440963,0.0,0.0,POINT (114.75 -5.75)
Tenggiri (Scomberomorus commersoni),-5.75,115.0,0.25057157740652314,0.0,0.0,POINT (115 -5.75)
Tenggiri (Scomberomorus commersoni),-5.5,113.0,0.2988493650903025,0.0,0.0,POINT (113 -5.5)
Tenggiri (Scomberomorus commersoni),-5.5,115.0,0.24044216024759849,0.0,0.0,POINT (115 -5.5)
Tenggiri (Scomberomorus commersoni),-5.25,115.0,0.3080570388326912,0.0,0.0,POINT (115 -5.25)
Tenggiri (Scomberomorus commersoni),-5.0,115.0,0.2843576236643042,0.0,0.0,POINT (115 -5)
Tenggiri (Scomberomorus commersoni),-4.0,106.0,0.3695388015170344,0.0,0.0,POINT (106 -4)
Tenggiri (Scomberomorus commersoni),-3.75,106.0,0.3347950534030835,0.0,0.0,POINT (106 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,111.75,0.32652879315813116,0.0,0.0,POINT (111.75 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,112.0,0.30700525299309245,0.0,0.0,POINT (112 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,113.5,0.32289697024058306,0.0,0.0,POINT (113.5 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,113.75,0.4259093246235663,0.0,0.0,POINT (113.75 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,114.0,0.42448931931583206,0.0,0.0,POINT (114 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,114.25,0.34329894749434015,0.0,0.0,POINT (114.25 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,114.5,0.39695395705554054,0.0,0.0,POINT (114.5 -3.75)
Tenggiri (Scomberomorus commersoni),-3.5,106.0,0.3337479826262036,0.0,0.0,POINT (106 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,111.75,0.29862397164801624,0.0,0.0,POINT (111.75 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,112.0,0.38529023261132067,0.0,0.0,POINT (112 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,112.25,0.33446744789240335,0.0,0.0,POINT (112.25 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,112.5,0.31452150696654074,0.0,0.0,POINT (112.5 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,112.75,0.3441490922395465,0.0,0.0,POINT (112.75 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,113.0,0.3068332055297451,0.0,0.0,POINT (113 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,113.25,0.30694401173819064,0.0,0.0,POINT (113.25 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,113.5,0.43548311903390396,0.0,0.0,POINT (113.5 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,113.75,0.5316189436078602,0.0,0.0,POINT (113.75 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,114.0,0.42524810533051094,0.0,0.0,POINT (114 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,114.25,0.4639508674189212,0.0,0.0,POINT (114.25 -3.5)
Tenggiri (Scomberomorus commersoni),-3.25,111.5,0.2649328730718946,0.0,0.0,POINT (111.5 -3.25)
Tenggiri (Scomberomorus commersoni),-3.25,111.75,0.31879272814408244,0.0,0.0,POINT (111.75 -3.25)
Tenggiri (Scomberomorus commersoni),-3.25,113.0,0.29247156807126845,0.0,0.0,POINT (113 -3.25)
Tenggiri (Scomberomorus commersoni),-3.25,113.25,0.27213686167109347,0.0,0.0,POINT (113.25 -3.25)
Tenggiri (Scomberomorus commersoni),-3.25,113.5,0.35936135674762615,0.0,0.0,POINT (113.5 -3.25)
Tenggiri (Scomberomorus commersoni),-3.0,110.5,0.22874927068092968,0.0,0.0,POINT (110.5 -3)
Tenggiri (Scomberomorus commersoni),-3.0,111.25,0.2432086977612445,0.0,0.0,POINT (111.25 -3)
Tenggiri (Scomberomorus commersoni),-3.0,111.5,0.2699717088378976,0.0,0.0,POINT (111.5 -3)
Tenggiri (Scomberomorus commersoni),-3.0,111.75,0.28945123435491665,0.0,0.0,POINT (111.75 -3)
Tenggiri (Scomberomorus commersoni),-2.75,106.75,0.2935080742438111,0.0,0.0,POINT (106.75 -2.75)
Tenggiri (Scomberomorus commersoni),-2.0,110.0,0.30153830243408686,0.0,0.0,POINT (110 -2)
Teri (Stolephorus sp.),-7.75,106.25,0.19007987199489104,0.0,0.0,POINT (106.25 -7.75)
Teri (Stolephorus sp.),-7.75,106.5,0.1910451752235992,0.0,0.0,POINT (106.5 -7.75)
Teri (Stolephorus sp.),-7.75,106.75,0.2576728447944749,0.0,0.0,POINT (106.75 -7.75)
Teri (Stolephorus sp.),-7.75,107.0,0.32787138921350617,0.0,0.0,POINT (107 -7.75)
Teri (Stolephorus sp.),-7.75,107.25,0.3711873277879685,0.0,0.0,POINT (107.25 -7.75)
Teri (Stolephorus sp.),-7.75,107.5,0.4422555665972814,0.0,0.0,POINT (107.5 -7.75)
Teri (Stolephorus sp.),-7.75,107.75,0.5215055971467509,0.0,0.0,POINT (107.75 -7.75)
Teri (Stolephorus sp.),-7.75,113.25,0.23652044857774635,0.0,0.0,POINT (113.25 -7.75)
Teri (Stolephorus sp.),-7.75,113.5,0.2746926104516353,0.0,0.0,POINT (113.5 -7.75)
Teri (Stolephorus sp.),-7.75,113.75,0.23247888086536508,0.0,0.0,POINT (113.75 -7.75)
Teri (Stolephorus sp.),-7.5,106.25,0.22708334050277254,0.0,0.0,POINT (106.25 -7.5)
Teri (Stolephorus sp.),-7.5,106.5,0.2815726449284887,0.0,0.0,POINT (106.5 -7.5)
Teri (Stolephorus sp.),-7.5,106.75,0.26120403747447374,0.0,0.0,POINT (106.75 -7.5)
Teri (Stolephorus sp.),-7.5,113.0,0.35628894394463917,0.0,0.0,POINT (113 -7.5)
Teri (Stolephorus sp.),-7.5,113.25,0.3083749976544275,0.0,0.0,POINT (113.25 -7.5)
Teri (Stolephorus sp.),-7.5,113.5,0.2773728823576585,0.0,0.0,POINT (113.5 -7.5)
Teri (Stolephorus sp.),-7.25,106.25,0.23176785274253434,0.0,0.0,POINT (106.25 -7.25)
Teri (Stolephorus sp.),-7.25,113.5,0.2575824923727171,0.0,0.0,POINT (113.5 -7.25)
Teri (Stolephorus sp.),-7.0,106.0,0.2083680665641744,0.0,0.0,POINT (106 -7)
Teri (Stolephorus sp.),-6.75,111.75,0.22284120130438417,0.0,0.0,POINT (111.75 -6.75)
Teri (Stolephorus sp.),-6.5,110.5,0.2152466450145047,0.0,0.0,POINT (110.5 -6.5)
Teri (Stolephorus sp.),-6.0,106.5,0.44972013053586274,0.0,0.0,POINT (106.5 -6)
Teri (Stolephorus sp.),-6.0,106.75,0.2760514126244245,0.0,0.0,POINT (106.75 -6)
Teri (Stolephorus sp.),-5.75,113.5,0.21419140223068123,0.0,0.0,POINT (113.5 -5.75)
Teri (Stolephorus sp.),-5.75,114.75,0.23972493979249915,0.0,0.0,POINT (114.75 -5.75)
Teri (Stolephorus sp.),-5.75,115.0,0.23929421406075857,0.0,0.0,POINT (115 -5.75)
Teri (Stolephorus sp.),-5.5,115.0,0.17061554257870132,0.0,0.0,POINT (115 -5.5)
Teri (Stolephorus sp.),-5.25,115.0,0.22344688830389195,0.0,0.0,POINT (115 -5.25)
Teri (Stolephorus sp.),-5.0,115.0,0.18149804362118394,0.0,0.0,POINT (115 -5)
Teri (Stolephorus sp.),-4.0,106.0,0.2813961080881269,0.0,0.0,POINT (106 -4)
Teri (Stolephorus sp.),-4.0,114.5,0.16425430901689872,0.0,0.0,POINT (114.5 -4)
Teri (Stolephorus sp.),-3.75,106.0,0.3079176154390084,0.0,0.0,POINT (106 -3.75)
Teri (Stolephorus sp.),-3.75,111.75,0.16195941506960781,0.0,0.0,POINT (111.75 -3.75)
Teri (Stolephorus sp.),-3.75,112.0,0.1996679865904905,0.0,0.0,POINT (112 -3.75)
Teri (Stolephorus sp.),-3.75,113.5,0.26513048288479346,0.0,0.0,POINT (113.5 -3.75)
Teri (Stolephorus sp.),-3.75,113.75,0.294583073481544,0.0,0.0,POINT (113.75 -3.75)
Teri (Stolephorus sp.),-3.75,114.0,0.247840776333344,0.0,0.0,POINT (114 -3.75)
Teri (Stolephorus sp.),-3.75,114.25,0.24758698218980385,0.0,0.0,POINT (114.25 -3.75)
Teri (Stolephorus sp.),-3.75,114.5,0.37833329889119816,0.0,0.0,POINT (114.5 -3.75)
Teri (Stolephorus sp.),-3.5,106.0,0.2588598537966535,0.0,0.0,POINT (106 -3.5)
Teri (Stolephorus sp.),-3.5,111.75,0.1916227778168194,0.0,0.0,POINT (111.75 -3.5)
Teri (Stolephorus sp.),-3.5,112.0,0.27737190862685157,0.0,0.0,POINT (112 -3.5)
Teri (Stolephorus sp.),-3.5,112.25,0.2121388856983777,0.0,0.0,POINT (112.25 -3.5)
Teri (Stolephorus sp.),-3.5,112.5,0.2105774135663364,0.0,0.0,POINT (112.5 -3.5)
Teri (Stolephorus sp.),-3.5,112.75,0.21042082192806028,0.0,0.0,POINT (112.75 -3.5)
Teri (Stolephorus sp.),-3.5,113.0,0.26425531474552155,0.0,0.0,POINT (113 -3.5)
Teri (Stolephorus sp.),-3.5,113.25,0.2440998837022762,0.0,0.0,POINT (113.25 -3.5)
Teri (Stolephorus sp.),-3.5,113.5,0.26691115096113854,0.0,0.0,POINT (113.5 -3.5)
Teri (Stolephorus sp.),-3.5,113.75,0.38181031377978175,0.0,0.0,POINT (113.75 -3.5)
Teri (Stolephorus sp.),-3.5,114.0,0.26321563677469456,0.0,0.0,POINT (114 -3.5)
Teri (Stolephorus sp.),-3.5,114.25,0.34580264440351627,0.0,0.0,POINT (114.25 -3.5)
Teri (Stolephorus sp.),-3.25,111.5,0.24424057992622028,0.0,0.0,POINT (111.5 -3.25)
Teri (Stolephorus sp.),-3.25,111.75,0.22628514203518535,0.0,0.0,POINT (111.75 -3.25)
Teri (Stolephorus sp.),-3.25,113.0,0.24862751995569632,0.0,0.0,POINT (113 -3.25)
Teri (Stolephorus sp.),-3.25,113.25,0.1862278338223663,0.0,0.0,POINT (113.25 -3.25)
Teri (Stolephorus sp.),-3.25,113.5,0.22941560805191216,0.0,0.0,POINT (113.5 -3.25)
Teri (Stolephorus sp.),-3.0,110.25,0.19703743445202918,0.0,0.0,POINT (110.25 -3)
Teri (Stolephorus sp.),-3.0,110.5,0.19365150769437553,0.0,0.0,POINT (110.5 -3)
Teri (Stolephorus sp.),-3.0,111.25,0.21392980233393707,0.0,0.0,POINT (111.25 -3)
Teri (Stolephorus sp.),-3.0,111.5,0.24220102172033825,0.0,0.0,POINT (111.5 -3)
Teri (Stolephorus sp.),-3.0,111.75,0.19187243683655406,0.0,0.0,POINT (111.75 -3)
