ikan,lat,lon,skor,kedalaman,gelombang,geometry
Tongkol (Euthynus affinis),-6.0,106.5,0.598519378461761,0.0,0.0,POINT (106.5 -6)
Tongkol (Euthynus affinis),-6.0,106.75,0.4872535856916,0.0,0.0,POINT (106.75 -6)
Tongkol (Euthynus affinis),-5.75,113.5,0.3495423229684033,0.0,0.0,POINT (113.5 -5.75)
Tongkol (Euthynus affinis),-5.75,114.75,0.3840765130856748,0.0,0.0,POINT (114.75 -5.75)
Tongkol (Euthynus affinis),-5.75,115.0,0.3893481551760449,0.0,0.0,POINT (115 -5.75)
Tongkol (Euthynus affinis),-5.5,115.0,0.32967237381291586,0.0,0.0,POINT (115 -5.5)
Tongkol (Euthynus affinis),-5.25,115.0,0.3016115358822413,0.0,0.0,POINT (115 -5.25)
Tongkol (Euthynus affinis),-5.0,115.0,0.3021841183427121,0.0,0.0,POINT (115 -5)
Tongkol (Euthynus affinis),-4.0,106.0,0.5677090880151218,0.0,0.0,POINT (106 -4)
Tongkol (Euthynus affinis),-4.0,114.5,0.367066836910804,0.0,0.0,POINT (114.5 -4)
Tongkol (Euthynus affinis),-3.75,106.0,0.4399921196031301,0.0,0.0,POINT (106 -3.75)
Tongkol (Euthynus affinis),-3.75,111.75,0.3471057770411777,0.0,0.0,POINT (111.75 -3.75)
Tongkol (Euthynus affinis),-3.75,112.0,0.31288253216184564,0.0,0.0,POINT (112 -3.75)
Tongkol (Euthynus affinis),-3.75,113.5,0.4301143003013001,0.0,0.0,POINT (113.5 -3.75)
Tongkol (Euthynus affinis),-3.75,113.75,0.5066524959934801,0.0,0.0,POINT (113.75 -3.75)
Tongkol (Euthynus affinis),-3.75,114.0,0.5294717115778754,0.0,0.0,POINT (114 -3.75)
Tongkol (Euthynus affinis),-3.75,114.25,0.5362574229421153,0.0,0.0,POINT (114.25 -3.75)
Tongkol (Euthynus affinis),-3.75,114.5,0.532090605713946,0.0,0.0,POINT (114.5 -3.75)
Tongkol (Euthynus affinis),-3.5,106.0,0.4489440176670052,0.0,0.0,POINT (106 -3.5)
Tongkol (Euthynus affinis),-3.5,111.75,0.413343858234661,0.0,0.0,POINT (111.75 -3.5)
Tongkol (Euthynus affinis),-3.5,112.0,0.5184029962968197,0.0,0.0,POINT (112 -3.5)
Tongkol (Euthynus affinis),-3.5,112.25,0.4640163734730616,0.0,0.0,POINT (112.25 -3.5)
Tongkol (Euthynus affinis),-3.5,112.5,0.44967892619315025,0.0,0.0,POINT (112.5 -3.5)
Tongkol (Euthynus affinis),-3.5,112.75,0.42759676515762096,0.0,0.0,POINT (112.75 -3.5)
Tongkol (Euthynus affinis),-3.5,113.0,0.4613447171811193,0.0,0.0,POINT (113 -3.5)
Tongkol (Euthynus affinis),-3.5,113.25,0.48173085415685946,0.0,0.0,POINT (113.25 -3.5)
Tongkol (Euthynus affinis),-3.5,113.5,0.517125132736625,0.0,0.0,POINT (113.5 -3.5)
Tongkol (Euthynus affinis),-3.5,113.75,0.5960934862790029,0.0,0.0,POINT (113.75 -3.5)
Tongkol (Euthynus affinis),-3.5,114.0,0.5682281696577516,0.0,0.0,POINT (114 -3.5)
Tongkol (Euthynus affinis),-3.5,114.25,0.5489035653611195,0.0,0.0,POINT (114.25 -3.5)
Tongkol (Euthynus affinis),-3.25,111.5,0.30861606057802227,0.0,0.0,POINT (111.5 -3.25)
Tongkol (Euthynus affinis),-3.25,111.75,0.38679324805871784,0.0,0.0,POINT (111.75 -3.25)
Tongkol (Euthynus affinis),-3.25,113.0,0.3235590660900477,0.0,0.0,POINT (113 -3.25)
Tongkol (Euthynus affinis),-3.25,113.25,0.34421433393289386,0.0,0.0,POINT (113.25 -3.25)
Tongkol (Euthynus affinis),-3.25,113.5,0.4140620857145108,0.0,0.0,POINT (113.5 -3.25)
Tongkol (Euthynus affinis),-3.0,110.25,0.3875803570298477,0.0,0.0,POINT (110.25 -3)
Tongkol (Euthynus affinis),-3.0,110.5,0.31227735505749826,0.0,0.0,POINT (110.5 -3)
Tongkol (Euthynus affinis),-3.0,111.25,0.36333572987123436,0.0,0.0,POINT (111.25 -3)
Tongkol (Euthynus affinis),-3.0,111.5,0.34154314187430834,0.0,0.0,POINT (111.5 -3)
Tongkol (Euthynus affinis),-3.0,111.75,0.3960674384506004,0.0,0.0,POINT (111.75 -3)
Tongkol (Euthynus affinis),-2.75,106.75,0.3878956573522562,0.0,0.0,POINT (106.75 -2.75)
Tongkol (Euthynus affinis),-2.0,110.0,0.3122188630488874,0.0,0.0,POINT (110 -2)
Cakalang (Katsuwonus pelamis),-7.75,106.25,0.3106724898466668,0.0,0.0,POINT (106.25 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,106.5,0.35742527511550043,0.0,0.0,POINT (106.5 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,106.75,0.4380433177435475,0.0,0.0,POINT (106.75 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,107.0,0.449777308342599,0.0,0.0,POINT (107 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,107.25,0.723685488580793,0.0,0.0,POINT (107.25 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,107.5,0.7825611099527873,0.0,0.0,POINT (107.5 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,107.75,0.9491340999606933,0.0,0.0,POINT (107.75 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,113.25,0.42623013989983594,0.0,0.0,POINT (113.25 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,113.5,0.331357080375946,0.0,0.0,POINT (113.5 -7.75)
Cakalang (Katsuwonus pelamis),-7.75,113.75,0.3307520984479979,0.0,0.0,POINT (113.75 -7.75)
Cakalang (Katsuwonus pelamis),-7.5,106.25,0.39347707181489316,0.0,0.0,POINT (106.25 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,106.5,0.4428748869245051,0.0,0.0,POINT (106.5 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,106.75,0.4708344837959117,0.0,0.0,POINT (106.75 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,113.0,0.5632424332302972,0.0,0.0,POINT (113 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,113.25,0.5063597868419951,0.0,0.0,POINT (113.25 -7.5)
Cakalang (Katsuwonus pelamis),-7.5,113.5,0.4029113434514375,0.0,0.0,POINT (113.5 -7.5)
Cakalang (Katsuwonus pelamis),-7.25,106.25,0.4114590983151796,0.0,0.0,POINT (106.25 -7.25)
Cakalang (Katsuwonus pelamis),-7.25,113.5,0.4883911063976893,0.0,0.0,POINT (113.5 -7.25)
Cakalang (Katsuwonus pelamis),-7.0,106.0,0.33840804842319006,0.0,0.0,POINT (106 -7)
Cakalang (Katsuwonus pelamis),-6.75,111.75,0.3116861268862835,0.0,0.0,POINT (111.75 -6.75)
Cakalang (Katsuwonus pelamis),-6.5,110.5,0.40040728144608784,0.0,0.0,POINT (110.5 -6.5)
Cakalang (Katsuwonus pelamis),-6.0,106.5,0.73373358470811,0.0,0.0,POINT (106.5 -6)
Cakalang (Katsuwonus pelamis),-6.0,106.75,0.5164588671650125,0.0,0.0,POINT (106.75 -6)
Cakalang (Katsuwonus pelamis),-5.75,113.5,0.3698029637805099,0.0,0.0,POINT (113.5 -5.75)
Cakalang (Katsuwonus pelamis),-5.75,114.75,0.37646923636738583,0.0,0.0,POINT (114.75 -5.75)
Cakalang (Katsuwonus pelamis),-5.75,115.0,0.33640190861985325,0.0,0.0,POINT (115 -5.75)
Cakalang (Katsuwonus pelamis),-5.5,115.0,0.4010870322603891,0.0,0.0,POINT (115 -5.5)
Cakalang (Katsuwonus pelamis),-5.25,115.0,0.36119772083540164,0.0,0.0,POINT (115 -5.25)
Cakalang (Katsuwonus pelamis),-4.0,106.0,0.5034687619590363,0.0,0.0,POINT (106 -4)
Cakalang (Katsuwonus pelamis),-4.0,114.25,0.36552607252226454,0.0,0.0,POINT (114.25 -4)
Cakalang (Katsuwonus pelamis),-4.0,114.5,0.3051333676532942,0.0,0.0,POINT (114.5 -4)
Cakalang (Katsuwonus pelamis),-3.75,106.0,0.4259481468641089,0.0,0.0,POINT (106 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,111.75,0.3802546112137095,0.0,0.0,POINT (111.75 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,112.0,0.40292998186082063,0.0,0.0,POINT (112 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,113.5,0.36517746375040977,0.0,0.0,POINT (113.5 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,113.75,0.502449184891719,0.0,0.0,POINT (113.75 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,114.0,0.47743090231860685,0.0,0.0,POINT (114 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,114.25,0.44217448360352907,0.0,0.0,POINT (114.25 -3.75)
Cakalang (Katsuwonus pelamis),-3.75,114.5,0.4798523257222647,0.0,0.0,POINT (114.5 -3.75)
Cakalang (Katsuwonus pelamis),-3.5,106.0,0.40356858200981416,0.0,0.0,POINT (106 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,111.75,0.3827528668847913,0.0,0.0,POINT (111.75 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,112.0,0.44128142535054315,0.0,0.0,POINT (112 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,112.25,0.35663876186900195,0.0,0.0,POINT (112.25 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,112.5,0.43348465160245997,0.0,0.0,POINT (112.5 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,112.75,0.3521331400709115,0.0,0.0,POINT (112.75 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,113.0,0.43188608839859693,0.0,0.0,POINT (113 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,113.25,0.36470575315128817,0.0,0.0,POINT (113.25 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,113.5,0.5188577821004073,0.0,0.0,POINT (113.5 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,113.75,0.7070255007309526,0.0,0.0,POINT (113.75 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,114.0,0.543382413818089,0.0,0.0,POINT (114 -3.5)
Cakalang (Katsuwonus pelamis),-3.5,114.25,0.5377703224204079,0.0,0.0,POINT (114.25 -3.5)
Cakalang (Katsuwonus pelamis),-3.25,111.5,0.36705752928772717,0.0,0.0,POINT (111.5 -3.25)
Cakalang (Katsuwonus pelamis),-3.25,111.75,0.41551905955060275,0.0,0.0,POINT (111.75 -3.25)
Cakalang (Katsuwonus pelamis),-3.25,113.0,0.37426589089864365,0.0,0.0,POINT (113 -3.25)
Cakalang (Katsuwonus pelamis),-3.25,113.25,0.3433859253159586,0.0,0.0,POINT (113.25 -3.25)
Cakalang (Katsuwonus pelamis),-3.25,113.5,0.3982758954246343,0.0,0.0,POINT (113.5 -3.25)
Cakalang (Katsuwonus pelamis),-3.0,110.25,0.3584012298263314,0.0,0.0,POINT (110.25 -3)
Cakalang (Katsuwonus pelamis),-3.0,110.5,0.335358254463796,0.0,0.0,POINT (110.5 -3)
Cakalang (Katsuwonus pelamis),-3.0,111.25,0.3588041661400391,0.0,0.0,POINT (111.25 -3)
Cakalang (Katsuwonus pelamis),-3.0,111.5,0.3506750028449115,0.0,0.0,POINT (111.5 -3)
Cakalang (Katsuwonus pelamis),-3.0,111.75,0.3310439138037347,0.0,0.0,POINT (111.75 -3)
Cakalang (Katsuwonus pelamis),-2.75,106.75,0.37807812485718384,0.0,0.0,POINT (106.75 -2.75)
Cakalang (Katsuwonus pelamis),-2.0,110.0,0.3692031271744207,0.0,0.0,POINT (110 -2)
Tenggiri (Scomberomorus commersoni),-7.75,106.25,0.43694309923636937,0.0,0.0,POINT (106.25 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,106.5,0.40927012864450774,0.0,0.0,POINT (106.5 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,106.75,0.5615972136745861,0.0,0.0,POINT (106.75 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,107.0,0.6295543850219942,0.0,0.0,POINT (107 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,107.25,0.6892222904010707,0.0,0.0,POINT (107.25 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,107.5,0.869720170067976,0.0,0.0,POINT (107.5 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,107.75,0.9463030398720971,0.0,0.0,POINT (107.75 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,113.25,0.47563860780425227,0.0,0.0,POINT (113.25 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,113.5,0.4785660105185766,0.0,0.0,POINT (113.5 -7.75)
Tenggiri (Scomberomorus commersoni),-7.75,113.75,0.4640622651788314,0.0,0.0,POINT (113.75 -7.75)
Tenggiri (Scomberomorus commersoni),-7.5,106.25,0.4544777777826087,0.0,0.0,POINT (106.25 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,106.5,0.5446464183044821,0.0,0.0,POINT (106.5 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,106.75,0.5925580806633829,0.0,0.0,POINT (106.75 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,113.0,0.6808817289222965,0.0,0.0,POINT (113 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,113.25,0.5396460427833286,0.0,0.0,POINT (113.25 -7.5)
Tenggiri (Scomberomorus commersoni),-7.5,113.5,0.5162023546771926,0.0,0.0,POINT (113.5 -7.5)
Tenggiri (Scomberomorus commersoni),-7.25,106.25,0.46504667570803837,0.0,0.0,POINT (106.25 -7.25)
Tenggiri (Scomberomorus commersoni),-7.25,113.5,0.592616000401393,0.0,0.0,POINT (113.5 -7.25)
Tenggiri (Scomberomorus commersoni),-7.0,105.75,0.3731295809219189,0.0,0.0,POINT (105.75 -7)
Tenggiri (Scomberomorus commersoni),-7.0,106.0,0.39957358636890455,0.0,0.0,POINT (106 -7)
Tenggiri (Scomberomorus commersoni),-6.75,111.75,0.38309879233897626,0.0,0.0,POINT (111.75 -6.75)
Tenggiri (Scomberomorus commersoni),-6.5,110.5,0.4359583767060461,0.0,0.0,POINT (110.5 -6.5)
Tenggiri (Scomberomorus commersoni),-6.0,106.5,0.6879207642375469,0.0,0.0,POINT (106.5 -6)
Tenggiri (Scomberomorus commersoni),-6.0,106.75,0.5653341756736838,0.0,0.0,POINT (106.75 -6)
Tenggiri (Scomberomorus commersoni),-5.75,113.5,0.3944429574921593,0.0,0.0,POINT (113.5 -5.75)
Tenggiri (Scomberomorus commersoni),-5.75,114.75,0.4260552431731982,0.0,0.0,POINT (114.75 -5.75)
Tenggiri (Scomberomorus commersoni),-5.75,115.0,0.41186540055865034,0.0,0.0,POINT (115 -5.75)
Tenggiri (Scomberomorus commersoni),-5.5,113.0,0.4488804669557044,0.0,0.0,POINT (113 -5.5)
Tenggiri (Scomberomorus commersoni),-5.5,115.0,0.39346216522194305,0.0,0.0,POINT (115 -5.5)
Tenggiri (Scomberomorus commersoni),-5.25,115.0,0.44527426100763723,0.0,0.0,POINT (115 -5.25)
Tenggiri (Scomberomorus commersoni),-5.0,115.0,0.3721929241095621,0.0,0.0,POINT (115 -5)
Tenggiri (Scomberomorus commersoni),-4.0,106.0,0.5681275986141587,0.0,0.0,POINT (106 -4)
Tenggiri (Scomberomorus commersoni),-3.75,106.0,0.5783072742688178,0.0,0.0,POINT (106 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,111.75,0.44156551119487897,0.0,0.0,POINT (111.75 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,112.0,0.41037462810675834,0.0,0.0,POINT (112 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,113.5,0.4181005938613899,0.0,0.0,POINT (113.5 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,113.75,0.5829508371498695,0.0,0.0,POINT (113.75 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,114.0,0.5978996079245167,0.0,0.0,POINT (114 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,114.25,0.5920096299361703,0.0,0.0,POINT (114.25 -3.75)
Tenggiri (Scomberomorus commersoni),-3.75,114.5,0.5866047127997502,0.0,0.0,POINT (114.5 -3.75)
Tenggiri (Scomberomorus commersoni),-3.5,106.0,0.5121888234112216,0.0,0.0,POINT (106 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,111.75,0.42173294524774113,0.0,0.0,POINT (111.75 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,112.0,0.5496663398569064,0.0,0.0,POINT (112 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,112.25,0.5086347258460466,0.0,0.0,POINT (112.25 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,112.5,0.42144802494957256,0.0,0.0,POINT (112.5 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,112.75,0.4686901319728577,0.0,0.0,POINT (112.75 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,113.0,0.46308215804858444,0.0,0.0,POINT (113 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,113.25,0.5752452986171384,0.0,0.0,POINT (113.25 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,113.5,0.6103496248275051,0.0,0.0,POINT (113.5 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,113.75,0.7258536769381904,0.0,0.0,POINT (113.75 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,114.0,0.5716889994885513,0.0,0.0,POINT (114 -3.5)
Tenggiri (Scomberomorus commersoni),-3.5,114.25,0.5856322408693652,0.0,0.0,POINT (114.25 -3.5)
Tenggiri (Scomberomorus commersoni),-3.25,111.5,0.41677896512190743,0.0,0.0,POINT (111.5 -3.25)
Tenggiri (Scomberomorus commersoni),-3.25,111.75,0.435083819593048,0.0,0.0,POINT (111.75 -3.25)
Tenggiri (Scomberomorus commersoni),-3.25,113.0,0.38683315197634927,0.0,0.0,POINT (113 -3.25)
Tenggiri (Scomberomorus commersoni),-3.25,113.25,0.4856068156072292,0.0,0.0,POINT (113.25 -3.25)
Tenggiri (Scomberomorus commersoni),-3.25,113.5,0.47642472315805573,0.0,0.0,POINT (113.5 -3.25)
Tenggiri (Scomberomorus commersoni),-3.0,110.5,0.44021144801887496,0.0,0.0,POINT (110.5 -3)
Tenggiri (Scomberomorus commersoni),-3.0,111.25,0.4422518727046603,0.0,0.0,POINT (111.25 -3)
Tenggiri (Scomberomorus commersoni),-3.0,111.5,0.3990271913504277,0.0,0.0,POINT (111.5 -3)
Tenggiri (Scomberomorus commersoni),-3.0,111.75,0.4079406854059366,0.0,0.0,POINT (111.75 -3)
Tenggiri (Scomberomorus commersoni),-2.75,106.75,0.44588574633806694,0.0,0.0,POINT (106.75 -2.75)
Tenggiri (Scomberomorus commersoni),-2.0,110.0,0.42752294141713226,0.0,0.0,POINT (110 -2)
Teri (Stolephorus sp.),-7.75,106.25,0.34283873950728966,0.0,0.0,POINT (106.25 -7.75)
Teri (Stolephorus sp.),-7.75,106.5,0.3817670165770414,0.0,0.0,POINT (106.5 -7.75)
Teri (Stolephorus sp.),-7.75,106.75,0.35177548357804417,0.0,0.0,POINT (106.75 -7.75)
Teri (Stolephorus sp.),-7.75,107.0,0.4633860094963383,0.0,0.0,POINT (107 -7.75)
Teri (Stolephorus sp.),-7.75,107.25,0.583754098642934,0.0,0.0,POINT (107.25 -7.75)
Teri (Stolephorus sp.),-7.75,107.5,0.7226311738760762,0.0,0.0,POINT (107.5 -7.75)
Teri (Stolephorus sp.),-7.75,107.75,0.7555761467136937,0.0,0.0,POINT (107.75 -7.75)
Teri (Stolephorus sp.),-7.75,113.25,0.3876094222978683,0.0,0.0,POINT (113.25 -7.75)
Teri (Stolephorus sp.),-7.75,113.5,0.35577717126179575,0.0,0.0,POINT (113.5 -7.75)
Teri (Stolephorus sp.),-7.75,113.75,0.27752736218733476,0.0,0.0,POINT (113.75 -7.75)
Teri (Stolephorus sp.),-7.5,106.25,0.303572975290477,0.0,0.0,POINT (106.25 -7.5)
Teri (Stolephorus sp.),-7.5,106.5,0.3706247968891108,0.0,0.0,POINT (106.5 -7.5)
Teri (Stolephorus sp.),-7.5,106.75,0.4368131288682523,0.0,0.0,POINT (106.75 -7.5)
Teri (Stolephorus sp.),-7.5,113.0,0.5460225221477312,0.0,0.0,POINT (113 -7.5)
Teri (Stolephorus sp.),-7.5,113.25,0.4433910293341068,0.0,0.0,POINT (113.25 -7.5)
Teri (Stolephorus sp.),-7.5,113.5,0.39711615192161454,0.0,0.0,POINT (113.5 -7.5)
Teri (Stolephorus sp.),-7.25,106.25,0.31984941170251796,0.0,0.0,POINT (106.25 -7.25)
Teri (Stolephorus sp.),-7.25,113.5,0.40096093607429206,0.0,0.0,POINT (113.5 -7.25)
Teri (Stolephorus sp.),-7.0,106.0,0.31678038677271053,0.0,0.0,POINT (106 -7)
Teri (Stolephorus sp.),-6.75,111.75,0.290305802780234,0.0,0.0,POINT (111.75 -6.75)
Teri (Stolephorus sp.),-6.5,110.5,0.36004696660373176,0.0,0.0,POINT (110.5 -6.5)
Teri (Stolephorus sp.),-6.0,106.5,0.6773992140729262,0.0,0.0,POINT (106.5 -6)
Teri (Stolephorus sp.),-6.0,106.75,0.4078743357399772,0.0,0.0,POINT (106.75 -6)
Teri (Stolephorus sp.),-5.75,113.5,0.3207171605637915,0.0,0.0,POINT (113.5 -5.75)
Teri (Stolephorus sp.),-5.75,114.75,0.32991448564780396,0.0,0.0,POINT (114.75 -5.75)
Teri (Stolephorus sp.),-5.75,115.0,0.33169130897500754,0.0,0.0,POINT (115 -5.75)
Teri (Stolephorus sp.),-5.5,115.0,0.26154729341603733,0.0,0.0,POINT (115 -5.5)
Teri (Stolephorus sp.),-5.25,115.0,0.2885962010564298,0.0,0.0,POINT (115 -5.25)
Teri (Stolephorus sp.),-5.0,115.0,0.2972535820727044,0.0,0.0,POINT (115 -5)
Teri (Stolephorus sp.),-4.0,106.0,0.42816767107591003,0.0,0.0,POINT (106 -4)
Teri (Stolephorus sp.),-4.0,114.5,0.2841911201884045,0.0,0.0,POINT (114.5 -4)
Teri (Stolephorus sp.),-3.75,106.0,0.3824586566083427,0.0,0.0,POINT (106 -3.75)
Teri (Stolephorus sp.),-3.75,111.75,0.32757907977820405,0.0,0.0,POINT (111.75 -3.75)
Teri (Stolephorus sp.),-3.75,112.0,0.2918360947542886,0.0,0.0,POINT (112 -3.75)
Teri (Stolephorus sp.),-3.75,113.5,0.3211643678621737,0.0,0.0,POINT (113.5 -3.75)
Teri (Stolephorus sp.),-3.75,113.75,0.44244383233603374,0.0,0.0,POINT (113.75 -3.75)
Teri (Stolephorus sp.),-3.75,114.0,0.40271174091693857,0.0,0.0,POINT (114 -3.75)
Teri (Stolephorus sp.),-3.75,114.25,0.39457482604883726,0.0,0.0,POINT (114.25 -3.75)
Teri (Stolephorus sp.),-3.75,114.5,0.5758309323558686,0.0,0.0,POINT (114.5 -3.75)
Teri (Stolephorus sp.),-3.5,106.0,0.3641281041824997,0.0,0.0,POINT (106 -3.5)
Teri (Stolephorus sp.),-3.5,111.75,0.3886998642740138,0.0,0.0,POINT (111.75 -3.5)
Teri (Stolephorus sp.),-3.5,112.0,0.3547132480414955,0.0,0.0,POINT (112 -3.5)
Teri (Stolephorus sp.),-3.5,112.25,0.33265162594301684,0.0,0.0,POINT (112.25 -3.5)
Teri (Stolephorus sp.),-3.5,112.5,0.36093679588956223,0.0,0.0,POINT (112.5 -3.5)
Teri (Stolephorus sp.),-3.5,112.75,0.39690700469317775,0.0,0.0,POINT (112.75 -3.5)
Teri (Stolephorus sp.),-3.5,113.0,0.3156128961073783,0.0,0.0,POINT (113 -3.5)
Teri (Stolephorus sp.),-3.5,113.25,0.3993247333084934,0.0,0.0,POINT (113.25 -3.5)
Teri (Stolephorus sp.),-3.5,113.5,0.4419829792801289,0.0,0.0,POINT (113.5 -3.5)
Teri (Stolephorus sp.),-3.5,113.75,0.5935867086606049,0.0,0.0,POINT (113.75 -3.5)
Teri (Stolephorus sp.),-3.5,114.0,0.4372296278060867,0.0,0.0,POINT (114 -3.5)
Teri (Stolephorus sp.),-3.5,114.25,0.45139892036976237,0.0,0.0,POINT (114.25 -3.5)
Teri (Stolephorus sp.),-3.25,111.5,0.25691171985326605,0.0,0.0,POINT (111.5 -3.25)
Teri (Stolephorus sp.),-3.25,111.75,0.3368394751520512,0.0,0.0,POINT (111.75 -3.25)
Teri (Stolephorus sp.),-3.25,113.0,0.3006238221228481,0.0,0.0,POINT (113 -3.25)
Teri (Stolephorus sp.),-3.25,113.25,0.3203971368570159,0.0,0.0,POINT (113.25 -3.25)
Teri (Stolephorus sp.),-3.25,113.5,0.3925010013216936,0.0,0.0,POINT (113.5 -3.25)
Teri (Stolephorus sp.),-3.0,110.25,0.3412787214565247,0.0,0.0,POINT (110.25 -3)
Teri (Stolephorus sp.),-3.0,110.5,0.2577435416869881,0.0,0.0,POINT (110.5 -3)
Teri (Stolephorus sp.),-3.0,111.25,0.372846904580206,0.0,0.0,POINT (111.25 -3)
Teri (Stolephorus sp.),-3.0,111.5,0.350499209890162,0.0,0.0,POINT (111.5 -3)
Teri (Stolephorus sp.),-3.0,111.75,0.2672853424223619,0.0,0.0,POINT (111.75 -3)
Teri (Stolephorus sp.),-2.75,106.75,0.3161154491394753,0.0,0.0,POINT (106.75 -2.75)
